,ID,Date,Item,Revenue,Cumulated_Revenue,Invested,ROI
3271,14112501,2021-05-26,★ Bayonet | Freehand (Field-Tested),0.22,54.699999999999925,2261,1.0241928350287484
3270,14115633,2021-05-27,AWP | Containment Breach (Field-Tested),0.05,54.74999999999992,2261,1.0242149491375496
3269,14117461,2021-05-27,★ Stiletto Knife | Doppler (Factory New),0.27,55.019999999999925,2261,1.0243343653250774
3268,14118493,2021-05-27,★ Bayonet | Freehand (Field-Tested),0.22,55.239999999999924,2261,1.0244316674038036
3267,14123379,2021-05-28,★ Stiletto Knife | Doppler (Factory New),0.27,55.50999999999993,2261,1.0245510835913312
3266,14124417,2021-05-28,★ Bayonet | Freehand (Field-Tested),0.22,55.729999999999926,2261,1.0246483856700574
3265,14130316,2021-05-29,★ Bayonet | Freehand (Field-Tested),0.22,55.949999999999925,2261,1.0247456877487837
3264,14136224,2021-05-30,★ Bayonet | Freehand (Field-Tested),0.22,56.16999999999992,2261,1.02484298982751
3263,14139222,2021-05-31,★ M9 Bayonet | Damascus Steel (Field-Tested),0.24,56.409999999999926,2261,1.0249491375497568
3262,14142115,2021-05-31,★ Bayonet | Freehand (Field-Tested),0.22,56.629999999999924,2261,1.0250464396284829
3261,14142119,2021-05-31,★ Karambit | Lore (Field-Tested),0.52,57.14999999999993,2261,1.0252764263600176
3260,14145115,2021-06-01,★ M9 Bayonet | Damascus Steel (Field-Tested),0.24,57.38999999999993,2261,1.0253825740822644
3259,14148001,2021-06-01,★ Bayonet | Freehand (Field-Tested),0.22,57.60999999999993,2261,1.0254798761609907
3258,14148003,2021-06-01,★ Karambit | Lore (Field-Tested),0.52,58.12999999999993,2261,1.0257098628925254
3257,14149985,2021-06-02,★ Stiletto Knife | Slaughter (Factory New),0.23,58.35999999999993,2261,1.0258115877930118
3256,14150999,2021-06-02,★ M9 Bayonet | Damascus Steel (Field-Tested),0.24,58.59999999999993,2261,1.0259177355152587
3255,14153904,2021-06-02,★ Bayonet | Freehand (Field-Tested),0.22,58.81999999999993,2261,1.026015037593985
3254,14153907,2021-06-02,★ Karambit | Lore (Field-Tested),0.53,59.34999999999993,2261,1.0262494471472798
3253,14155904,2021-06-03,★ Stiletto Knife | Slaughter (Factory New),0.22,59.56999999999993,2261,1.026346749226006
3252,14156923,2021-06-03,★ M9 Bayonet | Damascus Steel (Field-Tested),0.24,59.80999999999993,2261,1.026452896948253
3251,14159804,2021-06-03,★ Bayonet | Freehand (Field-Tested),0.21,60.01999999999993,2261,1.0265457762052188
3250,14159807,2021-06-03,★ Karambit | Lore (Field-Tested),0.53,60.54999999999993,2261,1.026780185758514
3249,14161820,2021-06-04,★ Stiletto Knife | Slaughter (Factory New),0.23,60.77999999999993,2261,1.0268819106590004
3248,14162845,2021-06-04,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,61.02999999999993,2261,1.0269924812030076
3247,14165696,2021-06-04,★ Bayonet | Freehand (Field-Tested),0.21,61.23999999999993,2261,1.0270853604599735
3246,14165701,2021-06-04,★ Karambit | Lore (Field-Tested),0.56,61.79999999999993,2261,1.0273330384785493
3245,14167712,2021-06-05,★ Stiletto Knife | Slaughter (Factory New),0.22,62.01999999999993,2261,1.0274303405572756
3244,14168706,2021-06-05,★ M9 Bayonet | Damascus Steel (Field-Tested),0.24,62.259999999999934,2261,1.0275364882795224
3243,14171523,2021-06-05,★ Bayonet | Freehand (Field-Tested),0.23,62.48999999999993,2261,1.0276382131800088
3242,14171525,2021-06-05,★ Karambit | Lore (Field-Tested),0.55,63.03999999999993,2261,1.0278814683768245
3241,14173529,2021-06-06,★ Stiletto Knife | Slaughter (Factory New),0.24,63.27999999999993,2261,1.027987616099071
3240,14174525,2021-06-06,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,63.52999999999993,2261,1.0280981866430783
3239,14176433,2021-06-06,★ Stiletto Knife | Doppler (Factory New),0.28,63.80999999999993,2261,1.0282220256523662
3238,14177387,2021-06-06,★ Bayonet | Freehand (Field-Tested),0.21,64.01999999999992,2261,1.028314904909332
3237,14177388,2021-06-06,★ Karambit | Lore (Field-Tested),0.57,64.58999999999992,2261,1.0285670057496683
3236,14179423,2021-06-07,★ Stiletto Knife | Slaughter (Factory New),0.24,64.82999999999991,2261,1.0286731534719151
3235,14180393,2021-06-07,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,65.09999999999991,2261,1.0287925696594427
3234,14182341,2021-06-07,★ Stiletto Knife | Doppler (Factory New),0.26,65.35999999999991,2261,1.02890756302521
3233,14183316,2021-06-07,★ Bayonet | Freehand (Field-Tested),0.22,65.57999999999991,2261,1.0290048651039363
3232,14183319,2021-06-07,★ Karambit | Lore (Field-Tested),0.56,66.13999999999992,2261,1.0292525431225121
3231,14185333,2021-06-08,★ Stiletto Knife | Slaughter (Factory New),0.23,66.36999999999992,2261,1.0293542680229986
3230,14186294,2021-06-08,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,66.63999999999992,2261,1.0294736842105263
3229,14188199,2021-06-08,★ Stiletto Knife | Doppler (Factory New),0.25,66.88999999999992,2261,1.0295842547545333
3228,14189173,2021-06-08,★ Bayonet | Freehand (Field-Tested),0.21,67.09999999999991,2261,1.0296771340114992
3227,14189177,2021-06-08,★ Karambit | Lore (Field-Tested),0.56,67.65999999999991,2261,1.0299248120300752
3226,14191208,2021-06-09,★ Stiletto Knife | Slaughter (Factory New),0.24,67.8999999999999,2261,1.0300309597523218
3225,14194042,2021-06-09,★ Stiletto Knife | Doppler (Factory New),0.25,68.1499999999999,2261,1.030141530296329
3224,14194805,2021-06-09,AWP | Containment Breach (Field-Tested),0.05,68.1999999999999,2261,1.0301636444051305
3223,14195019,2021-06-09,★ Bayonet | Freehand (Field-Tested),0.21,68.4099999999999,2261,1.0302565236620964
3222,14195022,2021-06-09,★ Karambit | Lore (Field-Tested),0.56,68.9699999999999,2261,1.0305042016806722
3221,14199875,2021-06-10,★ Stiletto Knife | Doppler (Factory New),0.25,69.2199999999999,2261,1.0306147722246792
3220,14200623,2021-06-10,AWP | Containment Breach (Field-Tested),0.05,69.2699999999999,2261,1.0306368863334807
3219,14200829,2021-06-10,★ Bayonet | Freehand (Field-Tested),0.21,69.47999999999989,2261,1.0307297655904466
3218,14200833,2021-06-10,★ Karambit | Lore (Field-Tested),0.56,70.03999999999989,2261,1.0309774436090224
3217,14205671,2021-06-11,★ Stiletto Knife | Doppler (Factory New),0.25,70.28999999999989,2261,1.0310880141530296
3216,14206402,2021-06-11,AWP | Containment Breach (Field-Tested),0.05,70.33999999999989,2261,1.031110128261831
3215,14206598,2021-06-11,★ Bayonet | Freehand (Field-Tested),0.21,70.54999999999988,2261,1.031203007518797
3214,14206604,2021-06-11,★ Karambit | Lore (Field-Tested),0.55,71.09999999999988,2261,1.0314462627156125
3213,14211414,2021-06-12,★ Stiletto Knife | Doppler (Factory New),0.25,71.34999999999988,2261,1.0315568332596197
3212,14212146,2021-06-12,AWP | Containment Breach (Field-Tested),0.05,71.39999999999988,2261,1.031578947368421
3211,14212347,2021-06-12,★ Karambit | Lore (Field-Tested),0.55,71.94999999999987,2261,1.0318222025652366
3210,14217141,2021-06-13,★ Stiletto Knife | Doppler (Factory New),0.25,72.19999999999987,2261,1.0319327731092436
3209,14217877,2021-06-13,AWP | Containment Breach (Field-Tested),0.05,72.24999999999987,2261,1.031954887218045
3208,14218075,2021-06-13,★ Karambit | Lore (Field-Tested),0.54,72.78999999999988,2261,1.0321937195931004
3207,14223604,2021-06-14,AWP | Containment Breach (Field-Tested),0.05,72.83999999999988,2261,1.0322158337019018
3206,14223791,2021-06-14,★ Karambit | Lore (Field-Tested),0.55,73.38999999999987,2861,1.025651869975533
3205,14229302,2021-06-15,AWP | Containment Breach (Field-Tested),0.05,73.43999999999987,2861,1.0256693463823838
3204,14229491,2021-06-15,★ Karambit | Lore (Field-Tested),0.55,73.98999999999987,2861,1.025861586857742
3203,14232064,2021-06-16,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,74.23999999999987,2861,1.0259489688919958
3202,14234999,2021-06-16,AWP | Containment Breach (Field-Tested),0.05,74.28999999999986,2861,1.0259664452988466
3201,14235186,2021-06-16,★ Karambit | Lore (Field-Tested),0.54,74.82999999999987,2861,1.0261551904928345
3200,14237774,2021-06-17,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,75.08999999999988,2861,1.0262460678084586
3199,14240738,2021-06-17,AWP | Containment Breach (Field-Tested),0.05,75.13999999999987,2861,1.0262635442153092
3198,14240923,2021-06-17,★ Karambit | Lore (Field-Tested),0.55,75.68999999999987,3071,1.0246466948876587
3197,14243501,2021-06-18,★ M9 Bayonet | Damascus Steel (Field-Tested),0.28,75.96999999999987,3071,1.024737870400521
3196,14246453,2021-06-18,AWP | Containment Breach (Field-Tested),0.05,76.01999999999987,3071,1.0247541517421035
3195,14246633,2021-06-18,★ Karambit | Lore (Field-Tested),0.54,76.55999999999987,3071,1.024929990231195
3194,14249200,2021-06-19,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,76.81999999999988,3071,1.0250146532074242
3193,14250510,2021-06-19,★ Bayonet | Freehand (Field-Tested),0.21,77.02999999999987,3071,1.025083034842071
3192,14252141,2021-06-19,AWP | Containment Breach (Field-Tested),0.05,77.07999999999987,3071,1.0250993161836535
3191,14252334,2021-06-19,★ Karambit | Lore (Field-Tested),0.54,77.61999999999988,3071,1.025275154672745
3190,14254862,2021-06-20,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,77.87999999999988,3071,1.0253598176489742
3189,14256196,2021-06-20,★ Bayonet | Freehand (Field-Tested),0.21,78.08999999999988,3071,1.025428199283621
3188,14258057,2021-06-20,★ Karambit | Lore (Field-Tested),0.54,78.62999999999988,3071,1.0256040377727125
3187,14260595,2021-06-21,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,78.89999999999988,3071,1.0256919570172582
3186,14261918,2021-06-21,★ Bayonet | Freehand (Field-Tested),0.22,79.11999999999988,3071,1.0257635949202213
3185,14263749,2021-06-21,★ Karambit | Lore (Field-Tested),0.6,79.71999999999987,3071,1.0259589710192119
3184,14266297,2021-06-22,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,79.98999999999987,3071,1.0260468902637576
3183,14267593,2021-06-22,★ Bayonet | Freehand (Field-Tested),0.22,80.20999999999987,3071,1.026118528166721
3182,14268227,2021-06-22,★ Stiletto Knife | Doppler (Factory New),0.27,80.47999999999986,3071,1.0262064474112667
3181,14269422,2021-06-22,★ Karambit | Lore (Field-Tested),0.6,81.07999999999986,3071,1.0264018235102572
3180,14271965,2021-06-23,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,81.34999999999985,3071,1.026489742754803
3179,14273254,2021-06-23,★ Bayonet | Freehand (Field-Tested),0.22,81.56999999999985,3071,1.0265613806577663
3178,14273902,2021-06-23,★ Stiletto Knife | Doppler (Factory New),0.27,81.83999999999985,3071,1.0266492999023118
3177,14275086,2021-06-23,★ Karambit | Lore (Field-Tested),0.6,82.43999999999984,3071,1.0268446760013024
3176,14277640,2021-06-24,★ M9 Bayonet | Damascus Steel (Field-Tested),0.27,82.70999999999984,3071,1.0269325952458481
3175,14278905,2021-06-24,★ Bayonet | Freehand (Field-Tested),0.22,82.92999999999984,3071,1.0270042331488114
3174,14279537,2021-06-24,★ Stiletto Knife | Doppler (Factory New),0.27,83.19999999999983,3071,1.0270921523933572
3173,14284531,2021-06-25,★ Bayonet | Freehand (Field-Tested),0.22,83.41999999999983,3071,1.0271637902963204
3172,14285179,2021-06-25,★ Stiletto Knife | Doppler (Factory New),0.27,83.68999999999983,3071,1.0272517095408662
3171,14290156,2021-06-26,★ Bayonet | Freehand (Field-Tested),0.21,83.89999999999982,3071,1.0273200911755127
3170,14290798,2021-06-26,★ Stiletto Knife | Doppler (Factory New),0.24,84.13999999999982,3521,1.02389662027833
3169,14295747,2021-06-27,★ Bayonet | Freehand (Field-Tested),0.21,84.34999999999981,3521,1.0239562624254472
3168,14296408,2021-06-27,★ Stiletto Knife | Doppler (Factory New),0.22,84.56999999999981,3521,1.0240187446748081
3167,14302020,2021-06-28,★ Stiletto Knife | Doppler (Factory New),0.24,84.8099999999998,3521,1.0240869071286567
3166,14307558,2021-06-29,★ Stiletto Knife | Doppler (Factory New),0.24,85.0499999999998,3521,1.024155069582505
3165,14313373,2021-06-30,★ Karambit | Gamma Doppler (Factory New),0.74,85.7899999999998,3521,1.0243652371485372
3164,14316508,2021-07-01,AWP | Containment Breach (Field-Tested),0.04,85.8299999999998,3521,1.024376597557512
3163,14318911,2021-07-01,★ Karambit | Gamma Doppler (Factory New),0.73,86.5599999999998,3521,1.0245839250213007
3162,14322058,2021-07-02,AWP | Containment Breach (Field-Tested),0.04,86.59999999999981,3521,1.0245952854302753
3161,14324473,2021-07-02,★ Karambit | Gamma Doppler (Factory New),0.73,87.32999999999981,3962,1.0220418980312973
3160,14327574,2021-07-03,AWP | Containment Breach (Field-Tested),0.04,87.36999999999982,3962,1.0220519939424533
3159,14329981,2021-07-03,★ Karambit | Gamma Doppler (Factory New),0.81,88.17999999999982,3962,1.022256436143362
3158,14333069,2021-07-04,AWP | Containment Breach (Field-Tested),0.04,88.21999999999983,3962,1.022266532054518
3157,14335474,2021-07-04,★ Karambit | Gamma Doppler (Factory New),0.8,89.01999999999983,3962,1.0224684502776376
3156,14338571,2021-07-05,AWP | Containment Breach (Field-Tested),0.04,89.05999999999983,3962,1.0224785461887935
3155,14340919,2021-07-05,★ Karambit | Gamma Doppler (Factory New),0.8,89.85999999999983,3962,1.0226804644119132
3154,14342327,2021-07-05,★ M9 Bayonet | Damascus Steel (Field-Tested),0.24,90.09999999999982,3962,1.022741039878849
3153,14344019,2021-07-06,AWP | Containment Breach (Field-Tested),0.04,90.13999999999983,3962,1.022751135790005
3152,14346373,2021-07-06,★ Karambit | Gamma Doppler (Factory New),0.8,90.93999999999983,3962,1.0229530540131246
3151,14347762,2021-07-06,★ M9 Bayonet | Damascus Steel (Field-Tested),0.23,91.16999999999983,3962,1.0230111055022715
3150,14349439,2021-07-07,AWP | Containment Breach (Field-Tested),0.04,91.20999999999984,3962,1.0230212014134275
3149,14351770,2021-07-07,★ Karambit | Gamma Doppler (Factory New),0.8,92.00999999999983,3962,1.023223119636547
3148,14353162,2021-07-07,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,92.25999999999983,3962,1.023286219081272
3147,14354858,2021-07-08,AWP | Containment Breach (Field-Tested),0.04,92.29999999999984,3962,1.0232963149924281
3146,14356337,2021-07-08,★ Stiletto Knife | Doppler (Factory New),0.23,92.52999999999984,3962,1.023354366481575
3145,14357206,2021-07-08,★ Karambit | Gamma Doppler (Factory New),0.77,93.29999999999984,3962,1.0235487127713276
3144,14358558,2021-07-08,★ M9 Bayonet | Damascus Steel (Field-Tested),0.24,93.53999999999984,3962,1.0236092882382635
3143,14360256,2021-07-09,AWP | Containment Breach (Field-Tested),0.05,93.58999999999983,3962,1.0236219081272084
3142,14360973,2021-07-09,★ Talon Knife | Damascus Steel (Minimal Wear),0.26,93.84999999999984,3962,1.0236875315497223
3141,14361744,2021-07-09,★ Stiletto Knife | Doppler (Factory New),0.26,94.10999999999984,3962,1.0237531549722363
3140,14362600,2021-07-09,★ Karambit | Gamma Doppler (Factory New),0.85,94.95999999999984,3962,1.023967693084301
3139,14363944,2021-07-09,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,95.21999999999984,3962,1.0240333165068147
3138,14365621,2021-07-10,AWP | Containment Breach (Field-Tested),0.05,95.26999999999984,3962,1.0240459363957597
3137,14366337,2021-07-10,★ Talon Knife | Damascus Steel (Minimal Wear),0.28,95.54999999999984,3962,1.0241166077738515
3136,14367109,2021-07-10,★ Stiletto Knife | Doppler (Factory New),0.26,95.80999999999985,3962,1.0241822311963655
3135,14367936,2021-07-10,★ Karambit | Gamma Doppler (Factory New),0.84,96.64999999999985,3962,1.0243942453306412
3134,14369269,2021-07-10,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,96.90999999999985,3962,1.024459868753155
3133,14370944,2021-07-11,AWP | Containment Breach (Field-Tested),0.05,96.95999999999985,3962,1.0244724886421
3132,14371667,2021-07-11,★ Talon Knife | Damascus Steel (Minimal Wear),0.27,97.22999999999985,3962,1.0245406360424028
3131,14372449,2021-07-11,★ Stiletto Knife | Doppler (Factory New),0.26,97.48999999999985,3962,1.0246062594649166
3130,14373294,2021-07-11,★ Karambit | Gamma Doppler (Factory New),0.85,98.33999999999985,3962,1.0248207975769812
3129,14374630,2021-07-11,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,98.58999999999985,3962,1.0248838970217062
3128,14376299,2021-07-12,AWP | Containment Breach (Field-Tested),0.05,98.63999999999984,3962,1.0248965169106512
3127,14377034,2021-07-12,★ Talon Knife | Damascus Steel (Minimal Wear),0.26,98.89999999999985,3962,1.024962140333165
3126,14377794,2021-07-12,★ Stiletto Knife | Doppler (Factory New),0.26,99.15999999999985,3962,1.0250277637556788
3125,14378642,2021-07-12,★ Karambit | Gamma Doppler (Factory New),0.85,100.00999999999985,3962,1.0252423018677435
3124,14379990,2021-07-12,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,100.25999999999985,3962,1.0253054013124685
3123,14381688,2021-07-13,AWP | Containment Breach (Field-Tested),0.05,100.30999999999985,3962,1.0253180212014135
3122,14382409,2021-07-13,★ Talon Knife | Damascus Steel (Minimal Wear),0.26,100.56999999999985,3962,1.0253836446239273
3121,14383174,2021-07-13,★ Stiletto Knife | Doppler (Factory New),0.26,100.82999999999986,3962,1.025449268046441
3120,14384043,2021-07-13,★ Karambit | Gamma Doppler (Factory New),0.87,101.69999999999986,3962,1.0256688541140837
3119,14385378,2021-07-13,★ M9 Bayonet | Damascus Steel (Field-Tested),0.26,101.95999999999987,3962,1.0257344775365977
3118,14387087,2021-07-14,AWP | Containment Breach (Field-Tested),0.05,102.00999999999986,3962,1.0257470974255427
3117,14387812,2021-07-14,★ Talon Knife | Damascus Steel (Minimal Wear),0.26,102.26999999999987,3962,1.0258127208480565
3116,14388586,2021-07-14,★ Stiletto Knife | Doppler (Factory New),0.23,102.49999999999987,3962,1.0258707723372034
3115,14389319,2021-07-14,★ Bayonet | Freehand (Field-Tested),0.21,102.70999999999987,3962,1.0259237758707722
3114,14389468,2021-07-14,★ Karambit | Gamma Doppler (Factory New),0.87,103.57999999999987,3962,1.0261433619384148
3113,14390796,2021-07-14,★ M9 Bayonet | Damascus Steel (Field-Tested),0.25,103.82999999999987,3962,1.0262064613831399
